preco_total,area_util,local,vagas,titulo,endereco,descricao
420000.0,45.0,Asa Sul,2,Loja no Línea Vitta Centro Clínico Loja no Línea Vitta Centro Clínico,"SGAS 616 Lotes 116/117 Conj A Bl B Loja, Asa Sul, Brasília SGAS 616 Lotes 116/117 Conj A Bl B Loja, Asa Sul, Brasília","O Linea Vitta é um Centro de Saúde de alto padrão. Suas instalações tem mais de 30.000 m2 de área construída, com salas de 30 a 286 m2 e lojas de 38 a 878 m2. Projetado para atender em diversas especialidades, este é o investimento certo para quem deseja atender seus clientes com todo conforto, na melhor localização da cidade. * Sala / Loja de 45m² * São 1 Banheiros, 1 vaga de garagem privativas. * Lojas com Pé direito (altura) de 3,50 metros. * Preparação nas lojas para receber gás liquefeitos. * Preparação para instalação de ar-condicionado em todas as lojas. * Hidrômetros individual de água. * Sobrecarga do piso de 1.000 Kg/m² ideal para instalação de equipamentos pesados. * Negociamos a colocação do piso. IDEAL PARA EMPRESAS: De Saúde (Clinicas, Consultórios, Laboratórios, Ambulatórios, Centros Radiológicos, Exames). Empresas de Pesquisas Cientificas. Instituições de Ensino: Faculdades, Colégios, Cursos. Instituições Beneficentes. Empresas de Tecnologia e Processamento de Dados. Atividades Culturais. Órgãos da Administração Pública Estadual, Municipal e Federal. DIFERENCIAIS: Todas as Lojas e Salas já vem com pelo menos uma vaga de garagem privativa. O Empreendimento tem 548 Vagas no total sendo 150 Vagas Rotativas para Visitantes. Mais um os amplos estacionamentos públicos em volta do empreendimento. Todos Elevadores têm dimensões para maca. Sistema de segurança 24 horas. Empresas Âncoras e de Grande Porte já garantiram presença neste empreendimento. Estacionamento para Ambulâncias. Estacionamento para Taxi. Gerador de Energia nas áreas comuns do prédio. Lixeira especial para lixo hospitalar. Todas as Lojas e Salas terão pelo menos um banheiro. Banheiros para visitantes nas áreas comuns do prédio."
4500000.0,2064.0,Núcleo Bandeirante,4,Núcleo Bandeirante - Sibs Quadra 02 - Predio C/ 04 Lojas E 32 Aptos (70% Locado) Núcleo Bandeirante - Sibs Quadra 02 - Predio C/ 04 Lojas E 32 Aptos (70% Locado),"SIBS QUADRA, Setor De Industrias Bernardo Sayao, Núcleo Bandeirante SIBS QUADRA, Setor De Industrias Bernardo Sayao, Núcleo Bandeirante","SIBS - Predio de esquina – Lojas e Apartamentos Prédio de esquina com 2.064m² de área construída. Composto por lojas no térreo e apartamentos de 01 e 02 quartos no 1° e 2° pavimento. Área das Lojas – 170m² cada. São 04 Lojas, sendo 3 alugadas e rendendo. Área dos Apartamentos – Entre 41 e 45m² São 32 Apartamentos, sendo 20 apartamentos locados e rendendo. Potencial de retorno (100% locado) de R$ 35.000,00 Atualmente está com 70% do potencial de locação. Localizado no SIBS Quadra 02 Conjunto C no Nucleo Bandeirante (próximo ao Lar dos Velhinhos). Construção de excelente padrão, tendo fachada totalmente revestida em pastilha. Hall e escadas revestidas, portas em madeira com detalhes, interruptores, tomadas, todos os projeto de elétrica e hidráulica finalizados, Medição de água já individualizada. Com interfones individuais, ponto para TV e telefone instalados. Ampla área de estacionamento na frente e laterais do edifício. Descrição dos Apartamentos: • Revestimento em cerâmica, • Banheiros revestidos com as louças instaladas, • Bancada em granito, pia e tanque instalados, • Varandas em todas as unidades, • Com interfone ANALISA TROCA POR IMÓVEIS MENORES - Consulte o consultor acerca das regras de permuta. (Os preços e informações poderão sofrer informações sem aviso prévio. Por este motivo, solicitamos a confirmação com nossos consultores). CORRETOR RESPONSÁVEL: PHELIPE NERBASS: (61) Ver dados (WhatsApp) Demais Corretores: Carlos Augusto: (61) Ver dados (WhatsApp) Jairo Nascimento: (61) Ver dados (WhatsApp)"
1500000.0,300.0,Taguatinga,4,Prédio em Taguatinga Setor Industria Gráfica Ótima Localização Prédio em Taguatinga Setor Industria Gráfica Ótima Localização,"SIG, Taguatinga Norte, Taguatinga SIG, Taguatinga Norte, Taguatinga","PRÉDIO EM TAGUATINGA SETOR INDUSTRIA GRÁFICA *LOTE DE 300 METROS *ÁREA TOTAL: 439 METROS *1°ANDAR UM APARTAMENTO 2 QUARTOS, SALA, COZINHA, WC E UMA QUITINETE *2ANDAR APARTAMENTO GRANDE COM 3 QUARTOS, SALA COPA, COZINHA E WC SOCIAL *ARMÁRIOS *GARAGEM PARA 4 CARROS"
19500.0,12.0,Setor De Industrias,0,"Box/garagem Comercial no Edifício Barão De Mauá à Venda, Zona Industrial, Brasília. Box/garagem Comercial no Edifício Barão De Mauá à Venda, Zona Industrial, Brasília.","Quadra SIG Quadra 4 25, Setor De Industrias, Brasília Quadra SIG Quadra 4 25, Setor De Industrias, Brasília","SIG Quadra 04 - Edifício Barão de Mauá 01 vaga de garagem no 2º subsolo. Próximo a Câmara Legislativa.ACEITA FINANCIAMENTO**ATENÇÃO**Informamos que a Thaís Imobiliária não recebe ou autoriza que qualquer corretor parceiro receba sinal ou pagamentos de compra de imóveis. Os devidos pagamentos deverão ser efetuados nas contas e nos termos estabelecidos no instrumento de compra e venda assinado e reconhecido em cartório. *A área do imóvel anunciado é uma estimativa e deverá ser confirmada junto à certidão de ônus do imóvel ou cessão de direitos, se não se tratar de bem a ser vendido como coisa certa e discriminada. Plantão de atendimentoLigue agora e agende sua visita! - 12/02/2019"
180000.0,30.0,Goiás,0,Vendo Sala Comercial no Edificio West Office no Setor Oeste em Goiânia On Line 62. 999.459.921 Vendo Sala Comercial no Edificio West Office no Setor Oeste em Goiânia On Line 62. 999.459.921,", Setor Oeste, Goiânia , Setor Oeste, Goiânia",CORRETOR ON LINE 62. 9Ver dados REINALDO BARRETOCRECI: 19.492 CNAI: 11.132 Ver dadosO preço e disponibilidade da unidade anunciada poderão sofrer alterações sem aviso prévio.Mais opções no site:www.primeimoveisgo.com/ - 04/02/2019
150000.0,33.0,Asa Sul,0,Setor Strvs 4º Andar Ed. Assis Chateaubriand Setor Strvs 4º Andar Ed. Assis Chateaubriand,"SETOR SRTVS, Asa Sul, Brasília SETOR SRTVS, Asa Sul, Brasília","PLANALTO CENTRAL IMÓVEIS VENDE SALA COMERCIAL REFORMADA COM BANHEIRO 32,93m² LOCALIZADA NO ED. ASSIS CHATEAUBRIAND DO SRTVS. PISO FLUTUANTE. CONDOMÍNIO COM SEGURANÇA 24H, IDENTIFICAÇÃO, CATRACAS, ELEVADORES, RESTAURANTES E LANCHONETES. BEM LOCALIZADO, FRENTE P/ W3 SUL.TRATAR: (61) Ver dados / Ver dados - 26/09/2018"
220000.0,32.0,Asa Sul,0,"Sala Comercial, ""Com Ou Sem Garagem"". Ótima Localização. Sala Comercial, ""Com Ou Sem Garagem"". Ótima Localização.","SRTVS Qd 701 bloco O nº 110 salas 267 e 268 - PETROPOLIS - BRASÍLIA-DF, Asa Sul, Brasília SRTVS Qd 701 bloco O nº 110 salas 267 e 268 - PETROPOLIS - BRASÍLIA-DF, Asa Sul, Brasília","Ótima sala comercial em frente ao Parque da Cidade Sem garagem R$ 220.000,00 mais R$ 40.000,00 da garagem Tratar Renato Batista Ver dados ou ZAP Ver dados Muito Obrigado"
190000.0,21.0,Asa Sul,0,Sala no Segundo Andar Do Edifício Da Oab Sala no Segundo Andar Do Edifício Da Oab,"SAUS QUADRA 05 BLOCO N LOTE 02, Asa Sul, Brasília SAUS QUADRA 05 BLOCO N LOTE 02, Asa Sul, Brasília","ALDEIA VENDESAUS QUADRA 05 BLOCO N LOTE 02 EDIFÍCIO OAB ASA SUL- BRASÍLIA/DF.Sala com banheiro, ar condicionado.Voltada para L2Agende sua visita!ALDEIA: Ver dados Aldeia celulares: Ver dados / Ver dados.Corretores disponíveis no fim de semana (VENDA).Jorge: Ver dados.0055 / CRECI 5088Moraes: 99972.2055 / CRECI 6669Marco: Ver dados / CRECI 10680Marcelo : Ver dados / CRECI 11625Maurício: Ver dados / CRECI 22402Ver dadosSite: www.aldeiaimobiliaria.comFacebook: www.facebook.com/aldeiaimobiliaria/Instagram: @aldeiaimobiliaria - 05/02/2019"
680000.0,112.0,Asa Norte,0,Sbn Quadra 02 Edifício Paulo Mauricio Sbn Quadra 02 Edifício Paulo Mauricio,"Quadra SBN QUADRA 02 EDIFÍCIO PAULO MAURICIO, Asa Norte, Brasília Quadra SBN QUADRA 02 EDIFÍCIO PAULO MAURICIO, Asa Norte, Brasília","Vendo 4 salas juntas e reformadas, no Setor Bancário Norte - Ed. Paulo Maurício, com vaga de garagem! São 4 salas unificadas e reformadas, com 3 banheiros, 1 copa, toda dividida em 4 escritórios, cabeamento para computadores e telefones, ar condicionado, armários, de canto, andar alto, vista livre, vazado, vaga de garagem coberta. Ideal para escritórios em geral e outros. Sala, localizada no 10° andar do Edifício Paulo Mauricio. Ótima localização, próximo ao shopping Conjunto Nacional Agende sua visita! Aceita proposta e imóvel de pequeno valor!"
360000.0,34.0,Asa Sul,0,Srvts 701 Multiempresarial Asa Sul Brasília - Df Srvts 701 Multiempresarial Asa Sul Brasília - Df,"SRTVS Bloco O Lote 4 701, Asa Sul, Brasília SRTVS Bloco O Lote 4 701, Asa Sul, Brasília","Excelente Sala Comercial Mobiliada no Ed. Multiempresarial com 34m²Sala dividida com excelente aproveitamento, composta de recepção, copa, banheiro, duas salas de atendimento e sala de reunião totalmente mobiliada.- Armários planejados; Balcão para recepção; Mesas e cadeiras; Ar condicionado; 2 vagas de garagem privativa;Blocos com recepção independente, 4 elevadores, garagem rotativa, segurança 24 hs, praça de alimentação.Localização privilegiada na Asa Sul, ao lado do Patio Brasil e grandes empresas.OBS: O valor do condomínio está sujeito a mudança, por favor verifique o valor junto a Administradora de Condomínio."
100000.0,26.0,Setor Comercial Sul,0,Ótima Sala Comercial no Centro De Brasília Ótima Sala Comercial no Centro De Brasília,"ED GILBRTO SALOMÃO, Setor Comercial Sul, Brasília ED GILBRTO SALOMÃO, Setor Comercial Sul, Brasília","EXCELENTE OPORTUNIDADE, SALA COMERCIAL NO CENTRO DE BRASÍLIA PRÓXIMO AO METRO, RODOVIÁRIA, BANCOS, SHOPPING, SETOR HOTELEIRO E ETC. COM 26 M² PORTARIA COM SEGURANÇA E ANDAR ALTO COM LINDA VISTA."
450000.0,300.0,Sobradinho,4,Condomínio Comercial E Residencial Sobradinho / 02 Quartos Condomínio Comercial E Residencial Sobradinho / 02 Quartos,"CONDOMÍNIO COMERCIAL E RESIDENCIAL SOBRADINHO (, Condomínio Comercial e Residencial Sobradinho, Sobradinho CONDOMÍNIO COMERCIAL E RESIDENCIAL SOBRADINHO (, Condomínio Comercial e Residencial Sobradinho, Sobradinho","Excelente prédio com 2 apartamentos !!!Térreo:-Garagem coberta para 4 carros (2 entradas);1° apartamento:-2 quartos sendo 2 suítes;-Cozinha com armários e bacada em granito;-Armários planejados;-Porcelanato.-Vista livre.2° apartamento:-2 quartos sendo 2 suítes;-Sala, cozinha;-Vazado;-Cozinha.- Ligue Agora ! ! ! ( 61 ) Ver dados- Marque uma visita sem compromisso com os nossos consultores.- Trabalhamos sete dias da semana das 08:00 às 19:30. - 16/09/2017"
370000.0,48.0,Goiás,0,Comercial - Setor Marista Comercial - Setor Marista,", Setor Marista, Goiânia , Setor Marista, Goiânia","SALA para VendaSETOR MARISTA, GOIÂNIA1 banheiro, 1 vaga48,00 útil - 25/07/2018"
212000.0,33.0,Águas Claras,0,Seu Negocio na Melhor Localização Seu Negocio na Melhor Localização,"Av Pau Brasil, Aguas Norte, Águas Claras Av Pau Brasil, Aguas Norte, Águas Claras","Salas comerciais com metragens de 33,26m² a 42m² e salas Duplex de 51m² a 104m² - financiamento em até 84 meses direto com o proprietário. Traga seu negócio para o empreendimento comercial mais moderno na área central de Águas Claras, ao lado da estação do Metro. * RANIERI - 9Ver dados * JULIANA - Ver dados *LEIDE - Ver dados *WELINGTON Ver dados *ALESSANDRA Ver dados *WAGNER Ver dados *LADISLAU Ver dados *JULIANO Ver dados * DANIEL Ver dados * RANIERI - 9Ver dados"
280000.0,38.0,Goiás,0,Sig Quadra 1 Reformada E Alugada Aceita Apartamento em Aguas Sig Quadra 1 Reformada E Alugada Aceita Apartamento em Aguas,"SIG QUADRA 1 1 , Sig, Setor Industrial SIG QUADRA 1 1 , Sig, Setor Industrial","Mais informações Ver dadosGrande oportunidade em prédio recentemente inalgurado, com ótima localização, sala comercial com garagem coberta e rotativa."
750000.0,160.0,Águas Claras,0,Venda Loja no Real Panoramic - Águas Claras/df Venda Loja no Real Panoramic - Águas Claras/df,"Avenida Flamboyant 0, Aguas Norte, Águas Claras Avenida Flamboyant 0, Aguas Norte, Águas Claras","Venda de loja no Real Panoramic - Águas Claras/DF- Avenida Flamboyant, Real Panoramic- 160 m² de área - Reformada - Pavimento térreo: recepção, 2 banheiros, lavatório, escritório e cozinha- Pavimento do Mezanino: ampla cozinha, divisórias e 2 banheiros- Amplo estacionamento- Condomínio com segurança 24 horasValor do Investimento R$ 750.000,00 (Setecentos e cinquenta mil reais)Estuda-se proposta. Agende sua visita:Mercado Seguro Imobiliária CRECI Ver dados (61) Ver dados Mara Anjos CRECI 14922 (61) Ver dados TIMAdriana Lins CRECI 9024 (61) Ver dados TIM Juvenal Silva CRECI 15552 (61) Ver dados TIM - 12/02/2019"
55000.0,20.0,Samambaia,0,"Sala Comercial, Kitnete, Bem Localizado, Sala Comercial, Kitnete, Bem Localizado,","Qs 408 conjunto C lote 02 bloco B, Samambaia Norte, Samambaia Qs 408 conjunto C lote 02 bloco B, Samambaia Norte, Samambaia","Imóvel bem localizado com escritura publica , perto de tudo parada de ônibus , mercado, padaria , casa lotérica, pode ser sala ou kitnete ótimo para renda prédio com baixo custo beneficio aceita proposta agende hoje mesmo sua visita Reginaldo Barros 9-Ver dados Ver dados"
480000.0,46.0,Sudoeste,0,Clsw 102 Bloco B - Ed. Phoenix - Duas Lojas Juntas E E Alugadas Clsw 102 Bloco B - Ed. Phoenix - Duas Lojas Juntas E E Alugadas,"CLSW 102 BLOCO B, Sudoeste, Brasília CLSW 102 BLOCO B, Sudoeste, Brasília","A PAI- Paulo Alencar Imóveis e a PATRIMOB anunciam: DUAS LOJAS COMERCIAIS JUNTAS (DE FUNDO) E REFORMADAS, COM BLINDEX E DOIS BANHEIROS PRIVATIVOS - EXCELENTE LOCALIZAÇÃO- ALUGADAS POR R$ 2.000,00 - ÓTIMA PARA INVESTIDORES!!! Ligue agora e agende a sua visita!TEL: (61) Ver dados / Ver dadosCorretor: Carlos: Ver dados E-mail: Ver dados www.pauloalencar.com.brAOS 6/8 Bloco B lojas 08/12HORÁRIO DE FUNCIONAMENTO: Segunda a sexta-feira de 8h às 18h (liberamos as chaves para visita até ás 16h). Sábado das 8h às 12h (liberamos as chaves para visita até ás 10h). - 21/12/2017"
255000.0,31.0,Asa Sul,0,"Sala Comercial Com Copa E Banheiro no Edifício Athenas à Venda, Asa Sul, Brasília. Sala Comercial Com Copa E Banheiro no Edifício Athenas à Venda, Asa Sul, Brasília.","Quadra SGAS 902 0, Asa Sul, Brasília Quadra SGAS 902 0, Asa Sul, Brasília","SGAS 902 - Edifício Athenas - Asa SulSala com ar condicionado, banheiro e copa.ACEITA FINANCIAMENTO**ATENÇÃO**Informamos que a Thaís Imobiliária não recebe ou autoriza que qualquer corretor parceiro receba sinal ou pagamentos de compra de imóveis. Os devidos pagamentos deverão ser efetuados nas contas e nos termos estabelecidos no instrumento de compra e venda assinado e reconhecido em cartório. *A área do imóvel anunciado é uma estimativa e deverá ser confirmada junto à certidão de ônus do imóvel ou cessão de direitos, se não se tratar de bem a ser vendido como coisa certa e discriminada. Plantão de atendimentoLigue agora e agende sua visita! - 12/02/2019"
170000.0,51.0,Asa Norte,0,Venda - Loja - Cln 103 - Asa Norte Venda - Loja - Cln 103 - Asa Norte,"CLN 103, Asa Norte, Brasília CLN 103, Asa Norte, Brasília","Premier Imob vende loja na CLN 103, Salão grande e banheiro social. Marque sua visita! Francisco: Ver dados Fone e Whatsapp - CRECI Ver dados/DF Renato: Ver dados (Vivo) / Ver dados Whatsapp (Tim) - CRECI 3176/DF Premier: (61) Ver dados Fone e Whatsapp / (61) Ver dados CRECI 23749/DF"
870000.0,47.0,Noroeste,2,Square - Loja Pronta Ultima Oportunidade 47 m 870 Mil Square - Loja Pronta Ultima Oportunidade 47 m 870 Mil,"CLNW 10/11, Noroeste, Brasília CLNW 10/11, Noroeste, Brasília","Ótima loja no Setor Noroeste. 47m² térreo e mezanino, 2 banheiros e 2 vagas cobertas. Prédio em funcionamento, lojas vizinhas em funcionamento. Áreas Comuns Acesso asfaltado Acesso para deficientes Câmeras de segurança Ronda/Vigilancia TELEFONES Ver dados--0333 TIM ZAP Ver dados Ver dados OI PREÇO SOBRE APROVAÇÃO"
250000.0,33.0,Park Sul,0,The Union Desocupado The Union Desocupado,"Quadra Smas Trecho, Park Sul, Brasília Quadra Smas Trecho, Park Sul, Brasília",VENDA ou LOCAÇÂOSala localizada no Bloco D com vista para Saída Sul (nascente).Rafael Mota Ver dados - 10/02/2019
2500000.0,158.0,Asa Sul,3,"Shas Quadra 06 Brasil 21 Bloco A Desocupada - Venda Ou Locação - 157,06 m - 03 Vagas Shas Quadra 06 Brasil 21 Bloco A Desocupada - Venda Ou Locação - 157,06 m - 03 Vagas","SHS QUADRA 6 BLOCO A , Asa Sul, Brasília SHS QUADRA 6 BLOCO A , Asa Sul, Brasília","COMPLEXO BRASIL 21 - ÓTIMA SALA PARA VENDA OU LOCAÇÃO, NO BLOCO A, DIVIDIDA COM RECEPÇÃO, 03 VAGAS DE GARAGEM, 04 SALAS INTERNAS, COPA, BANHEIRO MASCULINO E FEMININO, 157,06 MTS DE ÁREA PRIVATIVA: AGENDE UMA VISITA COM NOSSOS CORRETORES - Ver dados - Ver dados"
265000.0,65.0,Goiás,0,"Excelente Apartamento Residencial Imperio Romano, 02 Quartos em Caldas Novas Excelente Apartamento Residencial Imperio Romano, 02 Quartos em Caldas Novas",", Centro, Caldas Novas , Centro, Caldas Novas","Residencial Imperio Romano, apartamento 02 quartos, sendo 01 suíte, todo reformado, armários novos, feito sob medida em todos os ambientes, piso em porcelanato.Linda vista para o parque aquático, R$ 265.000,00 **As informações e a disponibilidade dos imóveis acima são de responsabilidade dos proprietários dos mesmos e poderão ser alteradas a qualquer momento devendo sempre serem confirmadas com a equipe de atendimento Santana Imoveis.** - Última Atualização: 06/12/2018"
315000.0,36.0,Goiás,0,Sig 02 City Offices Sig 02 City Offices,"SIG 02, Sig, Setor Industrial SIG 02, Sig, Setor Industrial","*********************** City Offices ********************** Sala comercial com banheiro, persiana, pintada recentemente.Sem garagem.Agende hoje mesmo seu atendimento e mais informações Alvaro Junior imóveis Unidade Águas claras Ver dadosVer dados http://www.alvaroimoveisdf.com.br - 06/02/2019"
